Protocol Risk,SubDomain Count,TLD Length,URL Length,?,-,%,=,@,!,^,&,#,Digit Count,Content Length,Redirects,Frames,IFrames,Tags,Phishing
1,2,3,6,1,1,1,1,1,1,1,1,1,5,143,0,0,0,0,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,80787,53,0,0,606,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,204312,34,0,0,495,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,226,0,0,0,5,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,20684,82,0,0,273,0
1,2,3,6,1,1,1,1,1,1,1,1,1,4,4118,2,0,1,22,1
1,2,2,6,0,0,0,0,0,0,0,0,0,8,6672,3,0,0,23,1
1,2,3,6,0,0,0,0,0,0,0,0,0,1,143170,367,0,4,1365,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,51819,31,0,0,322,0
1,2,4,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
1,2,2,6,0,0,0,0,0,0,0,0,0,0,29994,120,0,0,430,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,1742,0,0,0,20,0
1,2,3,6,0,0,0,0,0,0,0,0,0,1,46767,83,0,1,294,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,129301,63,0,2,880,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,150,0,0,0,8,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,262,1,0,0,7,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,813531,404,0,13,7407,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,49358,81,0,5,544,0
1,2,3,6,1,1,1,1,1,1,1,1,1,3,37230,0,0,1,50,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,123730,115,0,1,938,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,105924,171,0,0,682,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,284162,53,0,0,380,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,207068,64,0,1,1087,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,270,0,0,0,9,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,116482,76,0,2,625,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,799917,15,0,1,418,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,130056,258,0,0,1008,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,109740,267,0,0,1113,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,2913,0,0,0,27,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,218552,181,0,2,1558,0
1,2,7,6,0,0,0,0,0,0,0,0,0,0,8364,4,0,0,30,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,632452,368,0,2,3505,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,37847,64,0,3,429,0
1,2,2,6,0,0,0,0,0,0,0,0,0,2,5485,0,0,0,46,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,79404,113,0,0,515,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,68703,147,0,1,803,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,76870,45,0,3,426,0
1,2,3,6,1,1,1,1,1,1,1,1,1,2,88,0,0,0,0,1
1,2,3,6,1,1,1,1,1,1,1,1,1,3,88,0,0,0,0,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,88427,207,0,1,881,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,80986,115,0,0,506,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,216033,262,0,1,1497,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,743827,1142,0,1,3700,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,6576,21,0,0,90,0
1,2,3,6,1,1,1,1,1,1,1,1,1,6,88,0,0,0,0,1
1,2,3,6,0,0,0,0,0,0,0,0,0,4,35340,112,0,0,477,0
1,2,2,6,0,0,0,0,0,0,0,0,0,5,6672,3,0,0,23,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,235400,141,0,0,1207,0
1,2,2,6,0,0,0,0,0,0,0,0,0,2,81798,71,0,0,618,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,121434,276,0,0,1379,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,33856,29,0,1,209,0
1,2,2,6,1,1,1,1,1,1,1,1,1,0,59332,100,0,0,889,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,11821,2,0,0,71,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,444271,25,0,0,552,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,77140,389,0,0,967,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,13955,31,0,0,177,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,329475,112,0,0,2944,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,5995,1,0,0,47,0
1,2,3,6,0,0,0,0,0,0,0,0,0,2,115152,83,0,0,650,0
1,2,3,6,0,0,0,0,0,0,0,0,0,2,60979,49,0,0,254,0
1,2,2,6,1,1,1,1,1,1,1,1,1,0,336178,319,0,4,2571,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,11601,22,0,0,140,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,26286,43,0,0,243,0
1,2,4,6,0,0,0,0,0,0,0,0,0,0,192319,51,0,1,685,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,112217,177,0,2,833,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,398561,421,0,1,2599,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,3358,5,0,0,41,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,146,0,0,0,8,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,199,0,0,0,6,0
1,2,3,6,1,1,1,1,1,1,1,1,1,9,93840,8,0,0,63,1
1,2,2,6,0,0,0,0,0,0,0,0,0,0,233,0,0,0,6,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,247379,200,0,0,1915,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,36450,74,0,0,419,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,128626,123,0,1,821,0
1,2,3,6,1,1,1,1,1,1,1,1,1,3,37226,0,0,1,50,1
1,2,2,6,1,1,1,1,1,1,1,1,1,0,176042,364,0,0,1613,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,79885,75,0,1,446,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,226,0,0,0,5,0
1,2,2,6,0,0,0,0,0,0,0,0,0,7,145267,2,0,0,58,1
1,2,2,6,1,1,1,1,1,1,1,1,1,7,145267,2,0,0,58,1
1,2,3,5,1,1,1,1,1,1,1,1,1,0,2136,1,0,0,28,1
1,2,2,6,1,1,1,1,1,1,1,1,1,5,18467,0,0,1,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,5,18467,0,0,1,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,0,1646,1,0,0,14,1
1,2,2,6,1,1,1,1,1,1,1,1,1,6,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,6,6672,3,0,0,23,1
1,2,2,6,1,1,1,1,1,1,1,1,1,7,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,7,6672,3,0,0,23,1
1,2,2,6,1,1,1,1,1,1,1,1,1,8,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,8,6672,3,0,0,23,1
1,2,2,6,1,1,1,1,1,1,1,1,1,7,18616,0,0,1,23,1
1,2,2,6,1,1,1,1,1,1,1,1,1,0,15793,0,0,0,7,1
1,2,2,6,0,0,0,0,0,0,0,0,0,7,18616,0,0,1,23,1
1,2,2,6,1,1,1,1,1,1,1,1,1,8,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,8,6672,3,0,0,23,1
1,2,2,6,1,1,1,1,1,1,1,1,1,6,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,6,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,0,15793,0,0,0,7,1
1,2,3,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,141654,11,0,1,313,1
1,2,3,6,1,1,1,1,1,1,1,1,1,12,18464,0,0,1,23,1
1,2,2,6,1,1,1,1,1,1,1,1,1,6,7423,6,0,0,31,1
1,2,3,6,1,1,1,1,1,1,1,1,1,12,18464,0,0,1,23,1
1,2,3,6,1,1,1,1,1,1,1,1,1,11,6386,37,0,0,140,1
1,2,2,6,0,0,0,0,0,0,0,0,0,0,1995,3,0,0,22,1
1,2,4,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1
1,2,2,6,0,0,0,0,0,0,0,0,0,5,18467,0,0,1,23,1
1,2,3,5,0,0,0,0,0,0,0,0,0,0,263,1,0,0,6,1
1,2,2,6,0,0,0,0,0,0,0,0,0,6,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,7,18616,0,0,1,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,8,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,12,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,12,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,10,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,13,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,8,18616,0,0,1,23,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,23755,15,0,0,304,1
1,2,2,6,0,0,0,0,0,0,0,0,0,8,18616,0,0,1,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,9,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,9,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,9,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,9,18467,0,0,1,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,9,18467,0,0,1,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,14,18438,0,0,1,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,12,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,6,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,2,29557,6,0,1,178,1
1,2,3,6,1,1,1,1,1,1,1,1,1,10,18389,0,0,1,21,1
1,2,3,6,1,1,1,1,1,1,1,1,1,13,37403,0,0,1,23,1
1,2,3,6,1,1,1,1,1,1,1,1,1,8,18616,0,0,1,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,5,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,7,6672,3,0,0,23,1
1,2,2,6,1,1,1,1,1,1,1,1,1,7,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,8,6672,3,0,0,23,1
1,2,2,6,1,1,1,1,1,1,1,1,1,8,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,6,6672,3,0,0,23,1
1,2,2,6,1,1,1,1,1,1,1,1,1,6,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,7,6672,3,0,0,23,1
1,2,2,6,1,1,1,1,1,1,1,1,1,7,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,5,6672,3,0,0,23,1
1,2,2,6,1,1,1,1,1,1,1,1,1,5,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,7,6672,3,0,0,23,1
1,2,2,6,1,1,1,1,1,1,1,1,1,7,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,5,6672,3,0,0,23,1
1,2,2,6,1,1,1,1,1,1,1,1,1,5,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,5,6672,3,0,0,23,1
1,2,2,6,1,1,1,1,1,1,1,1,1,5,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,2,94972,0,0,0,19,1
1,2,2,6,1,1,1,1,1,1,1,1,1,2,94972,0,0,0,19,1
1,2,2,6,0,0,0,0,0,0,0,0,0,4,6672,3,0,0,23,1
1,2,2,6,1,1,1,1,1,1,1,1,1,4,6672,3,0,0,23,1
1,2,3,6,1,1,1,1,1,1,1,1,1,6,18598,0,0,1,23,1
1,2,3,6,1,1,1,1,1,1,1,1,1,8,18460,0,0,1,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,3,1743,0,0,0,29,1
1,2,3,6,1,1,1,1,1,1,1,1,1,7,18616,0,0,1,23,1
1,2,3,6,1,1,1,1,1,1,1,1,1,8,18616,0,0,1,23,1
1,2,3,6,1,1,1,1,1,1,1,1,1,9,18598,0,0,1,23,1
1,2,3,6,1,1,1,1,1,1,1,1,1,9,18460,0,0,1,23,1
1,2,3,6,1,1,1,1,1,1,1,1,1,9,18460,0,0,1,23,1
1,2,3,6,1,1,1,1,1,1,1,1,1,9,18467,0,0,1,23,1
1,2,3,6,1,1,1,1,1,1,1,1,1,9,18467,0,0,1,23,1
1,2,5,6,1,1,1,1,1,1,1,1,1,4,0,0,0,0,0,1
1,2,3,6,1,1,1,1,1,1,1,1,1,14,18438,0,0,1,23,1
1,2,3,6,1,1,1,1,1,1,1,1,1,12,18602,0,0,1,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,3,18682,30,0,4,162,1
1,2,4,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1
1,2,2,6,0,0,0,0,0,0,0,0,0,2,18682,30,0,4,162,1
1,2,3,6,0,0,0,0,0,0,0,0,0,4,26779,25,0,0,219,1
1,2,3,6,1,1,1,1,1,1,1,1,1,5,18467,0,0,1,23,1
1,2,2,6,1,1,1,1,1,1,1,1,1,0,388192,142,0,0,1605,1
1,2,2,6,0,0,0,0,0,0,0,0,0,0,612,2,0,0,13,1
1,2,3,6,1,1,1,1,1,1,1,1,1,6,18464,0,0,1,23,1
1,2,4,6,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,1
1,2,3,5,1,1,1,1,1,1,1,1,1,0,143,0,0,0,8,1
1,2,3,5,0,0,0,0,0,0,0,0,0,0,146,0,0,0,8,1
1,2,3,6,1,1,1,1,1,1,1,1,1,7,18389,0,0,1,21,1
1,2,3,6,1,1,1,1,1,1,1,1,1,8,37403,0,0,1,23,1
1,2,3,6,1,1,1,1,1,1,1,1,1,6,18463,0,0,1,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,4,64815,0,0,0,3,1
1,2,4,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1
1,2,4,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1
1,2,4,6,0,0,0,0,0,0,0,0,0,5,706693,11,0,0,64,1
1,2,3,6,1,1,1,1,1,1,1,1,1,5,433305,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,7,183058,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,8,183128,0,0,0,12,1
1,2,3,6,1,1,1,1,1,1,1,1,1,7,183030,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,5,70821,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,7,46265,0,0,0,2,1
1,2,3,6,1,1,1,1,1,1,1,1,1,5,1096544,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,2,4441,2,0,0,43,1
1,2,3,6,1,1,1,1,1,1,1,1,1,4,64815,0,0,0,3,1
1,2,3,6,1,1,1,1,1,1,1,1,1,1,4441,2,0,0,43,1
1,2,3,6,1,1,1,1,1,1,1,1,1,5,183056,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,7,183090,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,4,183115,0,0,0,9,1
1,2,3,6,1,1,1,1,1,1,1,1,1,5,183130,0,0,0,13,1
1,2,3,6,1,1,1,1,1,1,1,1,1,3,183058,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,11,70809,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,8,183094,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,7,4455,2,0,0,43,1
1,2,3,6,1,1,1,1,1,1,1,1,1,8,156,0,0,0,0,1
1,2,3,6,1,1,1,1,1,1,1,1,1,8,4455,2,0,0,43,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,1809,0,0,0,17,1
1,2,3,6,1,1,1,1,1,1,1,1,1,7,41746,0,0,0,1,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,1809,0,0,0,17,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,1809,0,0,0,17,1
1,2,3,6,0,0,0,0,0,0,0,0,0,21,52632,126,0,0,542,1
1,2,3,6,1,1,1,1,1,1,1,1,1,0,1991,0,0,0,15,1
1,2,3,6,2,2,2,2,2,2,2,2,2,0,5655,0,0,0,18,1
1,2,3,6,0,0,0,0,0,0,0,0,0,1,4815,6,0,0,71,1
1,2,3,5,0,0,0,0,0,0,0,0,0,0,226,0,0,0,5,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,93,0,0,0,3,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,248,0,0,0,5,1
1,2,3,6,1,1,1,1,1,1,1,1,1,5,37242,0,0,1,50,1
1,2,3,6,1,1,1,1,1,1,1,1,1,5,35439,0,0,1,50,1
1,2,3,6,1,1,1,1,1,1,1,1,1,9,37218,0,0,1,50,1
1,2,3,6,1,1,1,1,1,1,1,1,1,5,35431,0,0,1,50,1
1,2,3,6,1,1,1,1,1,1,1,1,1,8,248018,1,0,1,59,1
1,2,3,6,1,1,1,1,1,1,1,1,1,4,37230,0,0,1,50,1
1,2,3,6,1,1,1,1,1,1,1,1,1,7,37230,0,0,1,50,1
1,2,3,6,0,0,0,0,0,0,0,0,0,5,226,0,0,0,5,1
1,2,2,6,0,0,0,0,0,0,0,0,0,0,226,0,0,0,5,1
1,2,3,6,2,2,2,2,2,2,2,2,2,0,1616,0,0,0,13,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,1809,0,0,0,17,1
1,2,3,6,0,0,0,0,0,0,0,0,0,4,1809,0,0,0,17,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,1809,0,0,0,17,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,1809,0,0,0,17,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,1809,0,0,0,17,1
1,2,3,6,1,1,1,1,1,1,1,1,1,10,191880,0,0,0,4,1
1,2,3,6,1,1,1,1,1,1,1,1,1,12,191868,0,0,0,4,1
1,2,3,6,1,1,1,1,1,1,1,1,1,13,31258,0,0,0,2,1
1,2,3,6,1,1,1,1,1,1,1,1,1,11,183094,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,11,183094,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,10,18080,9,0,0,63,1
1,2,3,6,1,1,1,1,1,1,1,1,1,16,18069,9,0,0,63,1
1,2,3,6,5,5,5,5,5,5,5,5,5,2,2457,0,0,0,19,1
1,2,3,6,1,1,1,1,1,1,1,1,1,10,18071,9,0,0,63,1
1,2,3,6,1,1,1,1,1,1,1,1,1,3,282740,47,0,0,216,1
1,2,3,6,1,1,1,1,1,1,1,1,1,6,70809,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,6,70809,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,6,183058,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,6,183058,0,0,0,1,1
1,2,4,6,0,0,0,0,0,0,0,0,0,4,706693,11,0,0,64,1
1,2,3,6,1,1,1,1,1,1,1,1,1,12,183128,0,0,0,12,1
1,2,4,6,0,0,0,0,0,0,0,0,0,0,706693,11,0,0,64,1
1,2,2,6,0,0,0,0,0,0,0,0,0,0,1741,0,0,0,29,1
1,2,3,6,1,1,1,1,1,1,1,1,1,12,183128,0,0,0,12,1
1,2,3,6,1,1,1,1,1,1,1,1,1,9,70821,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,9,70821,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,8,183030,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,8,183030,0,0,0,1,1
1,2,4,6,0,0,0,0,0,0,0,0,0,5,18467,0,0,1,23,1
1,2,3,6,1,1,1,1,1,1,1,1,1,13,433305,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,13,433305,0,0,0,1,1
1,2,2,6,0,0,0,0,0,0,0,0,0,3,282740,47,0,0,216,1
1,2,2,6,1,1,1,1,1,1,1,1,1,3,282740,47,0,0,216,1
1,2,3,6,1,1,1,1,1,1,1,1,1,11,31226,0,0,0,2,1
1,2,3,6,1,1,1,1,1,1,1,1,1,5,39693,0,0,0,2,1
1,2,3,6,1,1,1,1,1,1,1,1,1,12,46265,0,0,0,2,1
1,2,3,6,1,1,1,1,1,1,1,1,1,8,1096544,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,8,1096544,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,8,183056,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,8,183056,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,7,183115,0,0,0,9,1
1,2,3,6,1,1,1,1,1,1,1,1,1,7,183115,0,0,0,9,1
1,2,3,6,1,1,1,1,1,1,1,1,1,6,156,0,0,0,0,1
1,2,4,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1
1,2,3,6,1,1,1,1,1,1,1,1,1,7,64815,0,0,0,3,1
1,2,3,6,1,1,1,1,1,1,1,1,1,9,183130,0,0,0,13,1
1,2,3,6,1,1,1,1,1,1,1,1,1,9,183130,0,0,0,13,1
1,2,3,6,1,1,1,1,1,1,1,1,1,9,183090,0,0,0,1,1
1,2,2,6,0,0,0,0,0,0,0,0,0,11,282740,47,0,0,216,1
1,2,2,6,0,0,0,0,0,0,0,0,0,10,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,16,18069,9,0,0,63,1
1,2,2,6,0,0,0,0,0,0,0,0,0,10,18071,9,0,0,63,1
1,2,3,6,1,1,1,1,1,1,1,1,1,9,183090,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,7,183058,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,7,183058,0,0,0,1,1
1,2,3,6,1,1,1,1,1,1,1,1,1,11,156,0,0,0,0,1
1,2,2,6,1,1,1,1,1,1,1,1,1,4,64815,0,0,0,3,1
1,2,2,6,0,0,0,0,0,0,0,0,0,1,93229,0,0,0,12,1
1,2,3,6,1,1,1,1,1,1,1,1,1,0,143,0,0,0,8,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,44989,155,0,0,694,0
1,2,2,6,0,0,0,0,0,0,0,0,0,9,146423,2,0,0,56,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,5610,1,0,0,46,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,10833,21,0,1,116,0
1,2,2,6,0,0,0,0,0,0,0,0,0,7,23827,2,0,0,58,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,26884,79,0,0,267,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,96869,173,0,0,775,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,49574,2,0,0,49,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,135730,103,0,1,670,0
1,2,2,6,0,0,0,0,0,0,0,0,0,7,23827,2,0,0,58,1
1,2,2,6,0,0,0,0,0,0,0,0,0,13,23991,2,0,0,58,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,866447,907,0,0,7489,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,809975,89,0,0,697,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,318,0,0,0,7,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,172766,285,0,1,1435,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,4850,18,0,1,62,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,63833,123,0,3,590,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,146,0,0,0,8,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,97930,144,0,1,1511,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,234467,326,0,0,1592,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,1330262,188,0,1,1593,0
1,2,2,6,0,0,0,0,0,0,0,0,0,14,145267,2,0,0,58,1
1,2,2,6,0,0,0,0,0,0,0,0,0,9,145411,2,0,0,61,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,393646,247,0,0,1139,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,877690,470,0,0,3808,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,71584,82,0,1,849,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,286415,243,0,1,1017,0
1,2,4,6,0,0,0,0,0,0,0,0,0,5,23991,2,0,0,58,1
1,2,4,6,0,0,0,0,0,0,0,0,0,9,145090,2,0,0,58,1
1,2,4,6,0,0,0,0,0,0,0,0,0,0,98117,193,0,13,876,0
1,2,4,6,0,0,0,0,0,0,0,0,0,0,49987,112,0,25,555,0
1,2,2,6,0,0,0,0,0,0,0,0,0,8,23827,2,0,0,58,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,96989,118,0,2,629,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,187809,68,0,1,793,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,344724,519,0,0,2974,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,128969,127,0,0,706,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,170596,122,0,0,1135,0
1,2,2,6,0,0,0,0,0,0,0,0,0,10,145090,2,0,0,58,1
1,2,2,6,0,0,0,0,0,0,0,0,0,7,6672,3,0,0,23,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,155793,313,0,1,1081,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,53374,610,0,0,956,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,22420,43,0,0,273,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,1758108,46,0,0,1402,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,79190,82,0,0,440,0
1,2,2,6,0,0,0,0,0,0,0,0,0,11,6672,3,0,0,23,1
1,2,2,6,0,0,0,0,0,0,0,0,0,0,82831,191,0,0,834,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,326093,607,0,4,3601,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,68022,60,0,0,692,0
1,2,2,6,0,0,0,0,0,0,0,0,0,7,64815,0,0,0,3,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,370022,32,0,0,892,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,158990,36,0,1,312,0
1,2,2,6,0,0,0,0,0,0,0,0,0,9,183090,0,0,0,1,1
1,2,3,6,0,0,0,0,0,0,0,0,0,0,20386,29,0,0,267,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,66410,173,0,1,739,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,745210,141,0,1,2107,0
1,2,3,6,0,0,0,0,0,0,0,0,0,0,58745,36,0,0,403,0
1,2,2,6,0,0,0,0,0,0,0,0,0,0,34929,83,0,0,522,0
